date,perfectBalance,balance
"Wed Feb 8 16:00:00 CST 2017",343.90072688009,134.19877818704
"Thu Feb 9 16:00:00 CST 2017",349.10516916011,138.9622448156
"Sun Feb 12 16:00:00 CST 2017",349.10516916011,138.9622448156
"Mon Feb 13 16:00:00 CST 2017",353.58744868973,140.40142466459
"Tue Feb 14 16:00:00 CST 2017",353.58744868973,140.40142466459
"Wed Feb 15 16:00:00 CST 2017",355.58844868973,139.36322466459
"Thu Feb 16 16:00:00 CST 2017",355.57316868973,137.83522466459
"Sun Feb 19 16:00:00 CST 2017",357.38042868973,138.84532466459
"Mon Feb 20 16:00:00 CST 2017",358.00314320537,134.22725525099
"Tue Feb 21 16:00:00 CST 2017",358.23056320537,132.61065525099
"Wed Feb 22 16:00:00 CST 2017",358.30028320537,130.92409525099
"Thu Feb 23 16:00:00 CST 2017",358.30028320537,130.92409525099
