date,perfectBalance,balance
"Fri Nov 2 18:00:00 CDT 2012",134.4971,108.16725
"Sun Nov 4 14:00:00 CST 2012",134.4971,108.16725
"Mon Nov 5 14:00:00 CST 2012",134.4971,108.16725
"Tue Nov 6 14:00:00 CST 2012",134.4971,108.16725
"Wed Nov 7 14:00:00 CST 2012",134.4971,108.16725
"Thu Nov 8 14:00:00 CST 2012",134.4971,108.16725
"Fri Nov 9 14:00:00 CST 2012",134.4971,108.16725
"Sun Nov 11 14:00:00 CST 2012",134.4971,108.16725
"Mon Nov 12 14:00:00 CST 2012",134.4971,108.16725
"Tue Nov 13 14:00:00 CST 2012",140.06475,113.67951
"Wed Nov 14 14:00:00 CST 2012",140.06475,113.67951
"Thu Nov 15 14:00:00 CST 2012",140.06475,113.67951
"Fri Nov 16 14:00:00 CST 2012",141.70651,111.81267
"Sun Nov 18 14:00:00 CST 2012",141.70651,111.81267
"Mon Nov 19 14:00:00 CST 2012",141.70651,111.81267
"Tue Nov 20 14:00:00 CST 2012",141.70651,111.81267
"Wed Nov 21 14:00:00 CST 2012",141.70651,111.81267
"Thu Nov 22 14:00:00 CST 2012",141.70651,111.81267
"Fri Nov 23 14:00:00 CST 2012",141.70651,111.81267
"Sun Nov 25 13:00:00 CST 2012",141.70651,111.81267
"Mon Nov 26 13:00:00 CST 2012",141.70651,111.81267
"Tue Nov 27 13:00:00 CST 2012",141.70651,111.81267
"Wed Nov 28 13:00:00 CST 2012",141.70651,111.81267
"Thu Nov 29 13:00:00 CST 2012",141.99811,110.10897
"Fri Nov 30 13:00:00 CST 2012",141.99811,110.10897
"Sun Dec 2 14:00:00 CST 2012",141.99811,110.10897
"Mon Dec 3 14:00:00 CST 2012",141.99811,110.10897
"Tue Dec 4 14:00:00 CST 2012",141.99811,110.10897
"Wed Dec 5 14:00:00 CST 2012",141.99811,110.10897
"Thu Dec 6 14:00:00 CST 2012",141.99811,110.10897
"Fri Dec 7 14:00:00 CST 2012",141.99811,110.10897
"Sun Dec 9 9:00:00 CST 2012",141.99811,110.10897
"Mon Dec 10 9:00:00 CST 2012",141.99811,110.10897
"Tue Dec 11 9:00:00 CST 2012",141.99811,110.10897
"Wed Dec 12 9:00:00 CST 2012",141.99811,110.10897
"Thu Dec 13 9:00:00 CST 2012",141.99811,110.10897
"Fri Dec 14 9:00:00 CST 2012",141.99811,110.10897
"Sun Dec 16 13:00:00 CST 2012",141.99811,110.10897
"Mon Dec 17 13:00:00 CST 2012",141.99811,110.10897
"Tue Dec 18 13:00:00 CST 2012",141.99811,110.10897
"Wed Dec 19 13:00:00 CST 2012",141.99811,110.10897
"Thu Dec 20 13:00:00 CST 2012",141.99811,110.10897
"Fri Dec 21 13:00:00 CST 2012",141.99811,110.10897
"Sun Dec 23 14:00:00 CST 2012",141.99811,110.10897
"Wed Dec 26 7:00:00 CST 2012",141.99811,110.10897
"Thu Dec 27 7:00:00 CST 2012",142.21963,108.43692
"Fri Dec 28 7:00:00 CST 2012",142.21963,108.43692
"Sun Dec 30 14:00:00 CST 2012",142.21963,108.43692
"Tue Jan 1 19:00:00 CST 2013",142.21963,108.43692
"Wed Jan 2 19:00:00 CST 2013",142.21963,108.43692
"Thu Jan 3 19:00:00 CST 2013",142.21963,108.43692
"Sun Jan 6 13:00:00 CST 2013",142.21963,108.43692
"Mon Jan 7 13:00:00 CST 2013",142.21963,108.43692
"Tue Jan 8 13:00:00 CST 2013",142.21963,108.43692
"Wed Jan 9 13:00:00 CST 2013",142.21963,108.43692
"Thu Jan 10 13:00:00 CST 2013",143.99329,106.77232
"Fri Jan 11 13:00:00 CST 2013",143.99329,106.77232
"Sun Jan 13 14:00:00 CST 2013",143.99329,106.77232
"Mon Jan 14 14:00:00 CST 2013",143.99329,106.77232
"Tue Jan 15 14:00:00 CST 2013",144.31221,105.14916
"Wed Jan 16 14:00:00 CST 2013",144.31221,105.14916
"Thu Jan 17 14:00:00 CST 2013",144.35907,103.5545
"Fri Jan 18 14:00:00 CST 2013",144.35907,103.5545
"Sun Jan 20 14:00:00 CST 2013",144.35907,103.5545
"Mon Jan 21 14:00:00 CST 2013",144.35907,103.5545
"Tue Jan 22 14:00:00 CST 2013",144.35907,103.5545
"Wed Jan 23 14:00:00 CST 2013",144.35907,103.5545
"Thu Jan 24 14:00:00 CST 2013",144.35907,103.5545
"Fri Jan 25 14:00:00 CST 2013",146.38393,101.95982
"Sun Jan 27 14:00:00 CST 2013",146.38393,101.95982
"Mon Jan 28 14:00:00 CST 2013",146.38393,101.95982
"Tue Jan 29 14:00:00 CST 2013",146.38393,101.95982
"Wed Jan 30 14:00:00 CST 2013",146.38393,101.95982
"Thu Jan 31 14:00:00 CST 2013",146.38393,101.95982
"Fri Feb 1 14:00:00 CST 2013",146.38393,101.95982
"Sat Feb 2 19:00:00 CST 2013",146.38393,101.95982
"Sun Feb 3 19:00:00 CST 2013",146.38393,101.95982
"Mon Feb 4 19:00:00 CST 2013",146.38393,101.95982
"Tue Feb 5 19:00:00 CST 2013",146.38393,101.95982
"Wed Feb 6 19:00:00 CST 2013",146.38393,101.95982
"Thu Feb 7 19:00:00 CST 2013",146.38393,101.95982
"Sun Feb 10 16:00:00 CST 2013",146.38393,101.95982
"Mon Feb 11 16:00:00 CST 2013",146.38393,101.95982
"Tue Feb 12 16:00:00 CST 2013",146.38393,101.95982
"Wed Feb 13 16:00:00 CST 2013",146.38393,101.95982
"Thu Feb 14 16:00:00 CST 2013",146.38393,101.95982
"Fri Feb 15 16:00:00 CST 2013",146.38393,101.95982
"Sun Feb 17 16:00:00 CST 2013",146.38393,101.95982
"Mon Feb 18 16:00:00 CST 2013",146.38393,101.95982
"Tue Feb 19 16:00:00 CST 2013",146.38393,101.95982
"Wed Feb 20 16:00:00 CST 2013",146.38393,101.95982
"Thu Feb 21 16:00:00 CST 2013",146.38393,101.95982
"Sun Feb 24 16:00:00 CST 2013",151.61636,107.16369
"Mon Feb 25 16:00:00 CST 2013",151.88292,105.52863
"Tue Feb 26 16:00:00 CST 2013",151.88292,105.52863
"Wed Feb 27 16:00:00 CST 2013",151.88292,105.52863
"Thu Feb 28 16:00:00 CST 2013",151.88292,105.52863
"Fri Mar 1 16:00:00 CST 2013",153.86908,103.91247
"Sun Mar 3 16:00:00 CST 2013",153.86908,103.91247
"Mon Mar 4 16:00:00 CST 2013",153.86908,103.91247
"Tue Mar 5 16:00:00 CST 2013",153.86908,103.91247
"Wed Mar 6 16:00:00 CST 2013",153.86908,103.91247
"Thu Mar 7 16:00:00 CST 2013",153.86908,103.91247
