date,balance,perfectBalance,unrealizedPL,unrealizedPLPerc,NAV,marginUsed,marginAvail,openTrades,openOrders,profitableTradeCount,unprofitableTradeCount
"Wed Jan 11 17:00:00 CST 2012",100.0000,100.0000,-0.1794,-0.1794,99.8206,2.9000,96.9206,1,0,0,0
"Wed Jan 11 18:00:00 CST 2012",100.0000,100.0000,-0.2119,-0.2119,99.7881,2.9000,96.8881,1,0,0,0
"Wed Jan 11 19:00:00 CST 2012",100.0000,100.0000,-0.1708,-0.1708,99.8292,2.9000,96.9292,1,0,0,0
"Wed Jan 11 20:00:00 CST 2012",100.0000,100.0000,-0.1588,-0.1588,99.8412,2.9000,96.9412,1,0,0,0
"Wed Jan 11 21:00:00 CST 2012",100.0000,100.0000,-0.2453,-0.2453,99.7547,2.9000,96.8547,1,0,0,0
"Wed Jan 11 22:00:00 CST 2012",100.0000,100.0000,-0.1939,-0.1939,99.8061,2.9000,96.9061,1,0,0,0
"Wed Jan 11 23:00:00 CST 2012",100.0000,100.0000,-0.1828,-0.1828,99.8172,2.9000,96.9172,1,0,0,0
"Thu Jan 12 0:00:00 CST 2012",100.0000,100.0000,-0.1811,-0.1811,99.8189,2.9000,96.9189,1,0,0,0
"Thu Jan 12 1:00:00 CST 2012",100.0000,100.0000,-0.2093,-0.2093,99.7907,2.9000,96.8907,1,0,0,0
"Thu Jan 12 2:00:00 CST 2012",100.0000,100.0000,-0.1503,-0.1503,99.8497,2.9000,96.9497,1,0,0,0
"Thu Jan 12 3:00:00 CST 2012",100.0000,100.0000,-0.2008,-0.2008,99.7992,2.9000,96.8992,1,0,0,0
"Thu Jan 12 4:00:00 CST 2012",100.0000,100.0000,-0.3509,-0.3509,99.6491,2.9000,96.7491,1,0,0,0
"Thu Jan 12 5:00:00 CST 2012",100.0000,100.0000,-0.4180,-0.4180,99.5820,2.9000,96.6820,1,0,0,0
"Thu Jan 12 6:00:00 CST 2012",100.0000,100.0000,-0.4042,-0.4042,99.5958,2.9000,96.6958,1,0,0,0
"Thu Jan 12 7:00:00 CST 2012",100.0000,100.0000,-0.4077,-0.4077,99.5923,2.9000,96.6923,1,0,0,0
"Thu Jan 12 8:00:00 CST 2012",100.0000,100.0000,-0.1871,-0.1871,99.8129,2.9000,96.9129,1,0,0,0
"Thu Jan 12 9:00:00 CST 2012",100.0000,100.0000,-0.3329,-0.3329,99.6671,2.9000,96.7671,1,0,0,0
"Thu Jan 12 10:00:00 CST 2012",100.0000,100.0000,0.0000,0.0000,100.0000,2.9000,97.1000,1,0,0,0
"Thu Jan 12 11:00:00 CST 2012",100.0000,100.0000,-0.0802,-0.0802,99.9198,2.9000,97.0198,1,0,0,0
"Thu Jan 12 12:00:00 CST 2012",100.0000,100.0000,-0.1606,-0.1606,99.8394,2.9000,96.9394,1,0,0,0
"Thu Jan 12 13:00:00 CST 2012",100.0000,100.0000,-0.2059,-0.2059,99.7941,2.9000,96.8941,1,0,0,0
"Thu Jan 12 14:00:00 CST 2012",100.0000,100.0000,-0.1760,-0.1760,99.8240,2.9000,96.9240,1,0,0,0
"Thu Jan 12 15:00:00 CST 2012",100.0000,100.0000,-0.2196,-0.2196,99.7804,2.9000,96.8804,1,0,0,0
"Thu Jan 12 16:00:00 CST 2012",100.0000,100.0000,-0.1486,-0.1486,99.8514,2.9000,96.9514,1,0,0,0
"Thu Jan 12 17:00:00 CST 2012",100.0000,100.0000,-0.1648,-0.1648,99.8352,2.9000,96.9352,1,0,0,0
"Thu Jan 12 18:00:00 CST 2012",100.0000,100.0000,-0.2034,-0.2034,99.7966,2.9000,96.8966,1,0,0,0
"Thu Jan 12 19:00:00 CST 2012",100.0000,100.0000,-0.1922,-0.1922,99.8078,2.9000,96.9078,1,0,0,0
"Thu Jan 12 20:00:00 CST 2012",100.0000,100.0000,-0.1931,-0.1931,99.8069,2.9000,96.9069,1,0,0,0
"Thu Jan 12 21:00:00 CST 2012",100.0000,100.0000,-0.1580,-0.1580,99.8420,2.9000,96.9420,1,0,0,0
"Thu Jan 12 22:00:00 CST 2012",100.0000,100.0000,-0.1349,-0.1349,99.8651,2.9000,96.9651,1,0,0,0
"Thu Jan 12 23:00:00 CST 2012",100.0000,100.0000,-0.2042,-0.2042,99.7958,2.9000,96.8958,1,0,0,0
"Fri Jan 13 0:00:00 CST 2012",100.0000,100.0000,-0.2428,-0.2428,99.7572,2.9000,96.8572,1,0,0,0
"Fri Jan 13 1:00:00 CST 2012",100.0000,100.0000,-0.2934,-0.2934,99.7066,2.9000,96.8066,1,0,0,0
"Fri Jan 13 2:00:00 CST 2012",100.0000,100.0000,-0.2839,-0.2839,99.7161,2.9000,96.8161,1,0,0,0
"Fri Jan 13 3:00:00 CST 2012",100.0000,100.0000,-0.2539,-0.2539,99.7461,2.9000,96.8461,1,0,0,0
"Fri Jan 13 4:00:00 CST 2012",100.0000,100.0000,-0.3123,-0.3123,99.6877,2.9000,96.7877,1,0,0,0
"Fri Jan 13 5:00:00 CST 2012",100.0000,100.0000,-0.2891,-0.2891,99.7109,2.9000,96.8109,1,0,0,0
"Fri Jan 13 6:00:00 CST 2012",100.0000,100.0000,-0.1854,-0.1854,99.8146,2.9000,96.9146,1,0,0,0
"Fri Jan 13 7:00:00 CST 2012",100.0000,100.0000,-0.1298,-0.1298,99.8702,2.9000,96.9702,1,0,0,0
"Fri Jan 13 8:00:00 CST 2012",100.0000,100.0000,-0.0324,-0.0324,99.9676,2.9000,97.0676,1,0,0,0
"Fri Jan 13 9:00:00 CST 2012",100.0000,100.0000,0.3337,0.3337,100.3337,2.9000,97.4337,1,0,0,0
"Fri Jan 13 10:00:00 CST 2012",100.0000,100.0000,0.3151,0.3151,100.3151,2.9000,97.4151,1,0,0,0
"Fri Jan 13 11:00:00 CST 2012",100.0000,100.0000,0.3303,0.3303,100.3303,2.9000,97.4303,1,0,0,0
"Fri Jan 13 12:00:00 CST 2012",100.0000,100.0000,0.3244,0.3244,100.3244,2.9000,97.4244,1,0,0,0
"Fri Jan 13 13:00:00 CST 2012",100.0000,100.0000,0.2880,0.2880,100.2880,2.9000,97.3880,1,0,0,0
"Fri Jan 13 14:00:00 CST 2012",100.0000,100.0000,0.2474,0.2474,100.2474,2.9000,97.3474,1,0,0,0
"Fri Jan 13 15:00:00 CST 2012",100.0000,100.0000,0.1294,0.1294,100.1294,2.9000,97.2294,1,0,0,0
"Sun Jan 15 10:00:00 CST 2012",100.0000,100.0000,0.1294,0.1294,100.1294,2.9000,97.2294,1,0,0,0
"Sun Jan 15 11:00:00 CST 2012",100.0000,100.0000,0.1183,0.1183,100.1183,2.9000,97.2183,1,0,0,0
"Sun Jan 15 12:00:00 CST 2012",100.0000,100.0000,0.0979,0.0979,100.0979,2.9000,97.1979,1,0,0,0
"Sun Jan 15 13:00:00 CST 2012",100.0000,100.0000,0.2355,0.2355,100.2355,2.9000,97.3355,1,0,0,0
"Sun Jan 15 14:00:00 CST 2012",100.0000,100.0000,0.2694,0.2694,100.2694,2.9000,97.3694,1,0,0,0
"Sun Jan 15 15:00:00 CST 2012",100.0000,100.0000,0.2685,0.2685,100.2685,2.9000,97.3685,1,0,0,0
"Sun Jan 15 16:00:00 CST 2012",100.0000,100.0000,0.3041,0.3041,100.3041,2.9000,97.4041,1,0,0,0
"Sun Jan 15 17:00:00 CST 2012",100.0000,100.0000,0.2609,0.2609,100.2609,2.9000,97.3609,1,0,0,0
"Sun Jan 15 18:00:00 CST 2012",100.0000,100.0000,0.3024,0.3024,100.3024,2.9000,97.4024,1,0,0,0
"Sun Jan 15 19:00:00 CST 2012",100.0000,100.0000,0.3523,0.3523,100.3523,2.9000,97.4523,1,0,0,0
"Sun Jan 15 20:00:00 CST 2012",100.0000,100.0000,0.2507,0.2507,100.2507,2.9000,97.3507,1,0,0,0
"Sun Jan 15 21:00:00 CST 2012",100.0000,100.0000,0.2533,0.2533,100.2533,2.9000,97.3533,1,0,0,0
"Sun Jan 15 22:00:00 CST 2012",100.0000,100.0000,0.1693,0.1693,100.1693,2.9000,97.2693,1,0,0,0
"Sun Jan 15 23:00:00 CST 2012",100.0000,100.0000,0.1651,0.1651,100.1651,2.9000,97.2651,1,0,0,0
"Mon Jan 16 0:00:00 CST 2012",100.0000,100.0000,0.1931,0.1931,100.1931,2.9000,97.2931,1,0,0,0
"Mon Jan 16 1:00:00 CST 2012",100.0000,100.0000,0.0503,0.0503,100.0503,2.9000,97.1503,1,0,0,0
"Mon Jan 16 2:00:00 CST 2012",100.0000,100.0000,0.0656,0.0656,100.0656,2.9000,97.1656,1,0,0,0
"Mon Jan 16 3:00:00 CST 2012",100.0000,100.0000,-0.0956,-0.0956,99.9044,2.9000,97.0044,1,0,0,0
"Mon Jan 16 4:00:00 CST 2012",100.0000,100.0000,-0.0554,-0.0554,99.9446,2.9000,97.0446,1,0,0,0
"Mon Jan 16 5:00:00 CST 2012",100.0000,100.0000,0.0128,0.0128,100.0128,2.9000,97.1128,1,0,0,0
"Mon Jan 16 6:00:00 CST 2012",100.0000,100.0000,-0.0742,-0.0742,99.9258,2.9000,97.0258,1,0,0,0
"Mon Jan 16 7:00:00 CST 2012",100.0000,100.0000,-0.0742,-0.0742,99.9258,2.9000,97.0258,1,0,0,0
"Mon Jan 16 8:00:00 CST 2012",100.0000,100.0000,-0.1400,-0.1400,99.8600,2.9000,96.9600,1,0,0,0
"Mon Jan 16 9:00:00 CST 2012",100.0000,100.0000,-0.1186,-0.1186,99.8814,2.9000,96.9814,1,0,0,0
"Mon Jan 16 10:00:00 CST 2012",100.0000,100.0000,-0.2145,-0.2145,99.7855,2.9000,96.8855,1,0,0,0
"Mon Jan 16 11:00:00 CST 2012",100.0000,100.0000,-0.3226,-0.3226,99.6774,2.9000,96.7774,1,0,0,0
"Mon Jan 16 12:00:00 CST 2012",100.0000,100.0000,-0.3234,-0.3234,99.6766,2.9000,96.7766,1,0,0,0
"Mon Jan 16 13:00:00 CST 2012",100.0000,100.0000,-0.2488,-0.2488,99.7512,2.9000,96.8512,1,0,0,0
"Mon Jan 16 14:00:00 CST 2012",100.0000,100.0000,-0.2522,-0.2522,99.7478,2.9000,96.8478,1,0,0,0
"Mon Jan 16 15:00:00 CST 2012",100.0000,100.0000,-0.2531,-0.2531,99.7469,2.9000,96.8469,1,0,0,0
"Mon Jan 16 16:00:00 CST 2012",100.0000,100.0000,-0.2513,-0.2513,99.7487,2.9000,96.8487,1,0,0,0
"Mon Jan 16 17:00:00 CST 2012",100.0000,100.0000,-0.1828,-0.1828,99.8172,2.9000,96.9172,1,0,0,0
"Mon Jan 16 18:00:00 CST 2012",100.0000,100.0000,-0.2591,-0.2591,99.7409,2.9000,96.8409,1,0,0,0
"Mon Jan 16 19:00:00 CST 2012",100.0000,100.0000,-0.2994,-0.2994,99.7006,2.9000,96.8006,1,0,0,0
"Mon Jan 16 20:00:00 CST 2012",100.0000,100.0000,-0.4559,-0.4559,99.5441,2.9000,96.6441,1,0,0,0
"Mon Jan 16 21:00:00 CST 2012",100.0000,100.0000,-0.4860,-0.4860,99.5140,2.9000,96.6140,1,0,0,0
"Mon Jan 16 22:00:00 CST 2012",100.0000,100.0000,-0.5291,-0.5291,99.4709,2.9000,96.5709,1,0,0,0
"Mon Jan 16 23:00:00 CST 2012",100.0000,100.0000,-0.5015,-0.5015,99.4985,2.9000,96.5985,1,0,0,0
"Tue Jan 17 0:00:00 CST 2012",100.0000,100.0000,-0.5464,-0.5464,99.4536,2.9000,96.5536,1,0,0,0
"Tue Jan 17 1:00:00 CST 2012",100.0000,100.0000,-0.5412,-0.5412,99.4588,2.9000,96.5588,1,0,0,0
"Tue Jan 17 2:00:00 CST 2012",100.0000,100.0000,-0.6769,-0.6769,99.3231,2.9000,96.4231,1,0,0,0
"Tue Jan 17 3:00:00 CST 2012",100.0000,100.0000,-0.7350,-0.7350,99.2650,2.9000,96.3650,1,0,0,0
"Tue Jan 17 4:00:00 CST 2012",100.0000,100.0000,-0.7584,-0.7584,99.2416,2.9000,96.3416,1,0,0,0
"Tue Jan 17 5:00:00 CST 2012",100.0000,100.0000,-0.6060,-0.6060,99.3940,2.9000,96.4940,1,0,0,0
"Tue Jan 17 6:00:00 CST 2012",100.0000,100.0000,-0.5455,-0.5455,99.4545,2.9000,96.5545,1,0,0,0
"Tue Jan 17 7:00:00 CST 2012",100.0000,100.0000,-0.5766,-0.5766,99.4234,2.9000,96.5234,1,0,0,0
"Tue Jan 17 8:00:00 CST 2012",100.0000,100.0000,-0.6319,-0.6319,99.3681,2.9000,96.4681,1,0,0,0
"Tue Jan 17 9:00:00 CST 2012",100.0000,100.0000,-0.5197,-0.5197,99.4803,2.9000,96.5803,1,0,0,0
"Tue Jan 17 10:00:00 CST 2012",100.0000,100.0000,-0.5525,-0.5525,99.4475,2.9000,96.5475,1,0,0,0
"Tue Jan 17 11:00:00 CST 2012",100.0000,100.0000,-0.6527,-0.6527,99.3473,2.9000,96.4473,1,0,0,0
"Tue Jan 17 12:00:00 CST 2012",100.0000,100.0000,-0.6147,-0.6147,99.3853,2.9000,96.4853,1,0,0,0
"Tue Jan 17 13:00:00 CST 2012",100.0000,100.0000,-0.4731,-0.4731,99.5269,2.9000,96.6269,1,0,0,0
"Tue Jan 17 14:00:00 CST 2012",100.0000,100.0000,-0.4240,-0.4240,99.5760,2.9000,96.6760,1,0,0,0
"Tue Jan 17 15:00:00 CST 2012",100.0000,100.0000,-0.4800,-0.4800,99.5200,2.9000,96.6200,1,0,0,0
"Tue Jan 17 16:00:00 CST 2012",100.0000,100.0000,-0.4860,-0.4860,99.5140,2.9000,96.6140,1,0,0,0
"Tue Jan 17 17:00:00 CST 2012",100.0000,100.0000,-0.4722,-0.4722,99.5278,2.9000,96.6278,1,0,0,0
"Tue Jan 17 18:00:00 CST 2012",100.0000,100.0000,-0.4955,-0.4955,99.5045,2.9000,96.6045,1,0,0,0
"Tue Jan 17 19:00:00 CST 2012",100.0000,100.0000,-0.4731,-0.4731,99.5269,2.9000,96.6269,1,0,0,0
"Tue Jan 17 20:00:00 CST 2012",100.0000,100.0000,-0.4653,-0.4653,99.5347,2.9000,96.6347,1,0,0,0
"Tue Jan 17 21:00:00 CST 2012",100.0000,100.0000,-0.4852,-0.4852,99.5148,2.9000,96.6148,1,0,0,0
"Tue Jan 17 22:00:00 CST 2012",100.0000,100.0000,-0.5723,-0.5723,99.4277,2.9000,96.5277,1,0,0,0
"Tue Jan 17 23:00:00 CST 2012",100.0000,100.0000,-0.5663,-0.5663,99.4337,2.9000,96.5337,1,0,0,0
"Wed Jan 18 0:00:00 CST 2012",100.0000,100.0000,-0.5076,-0.5076,99.4924,2.9000,96.5924,1,0,0,0
"Wed Jan 18 1:00:00 CST 2012",100.0000,100.0000,-0.4765,-0.4765,99.5235,2.9000,96.6235,1,0,0,0
"Wed Jan 18 2:00:00 CST 2012",100.0000,100.0000,-0.5300,-0.5300,99.4700,2.9000,96.5700,1,0,0,0
"Wed Jan 18 3:00:00 CST 2012",100.0000,100.0000,-0.4137,-0.4137,99.5863,2.9000,96.6863,1,0,0,0
"Wed Jan 18 4:00:00 CST 2012",100.0000,100.0000,-0.5758,-0.5758,99.4242,2.9000,96.5242,1,0,0,0
"Wed Jan 18 5:00:00 CST 2012",100.0000,100.0000,-0.7073,-0.7073,99.2927,2.9000,96.3927,1,0,0,0
"Wed Jan 18 6:00:00 CST 2012",100.0000,100.0000,-0.7281,-0.7281,99.2719,2.9000,96.3719,1,0,0,0
"Wed Jan 18 7:00:00 CST 2012",100.0000,100.0000,-0.6588,-0.6588,99.3412,2.9000,96.4412,1,0,0,0
"Wed Jan 18 8:00:00 CST 2012",100.0000,100.0000,-0.4275,-0.4275,99.5725,2.9000,96.6725,1,0,0,0
"Wed Jan 18 9:00:00 CST 2012",100.0000,100.0000,-0.4438,-0.4438,99.5562,2.9000,96.6562,1,0,0,0
"Wed Jan 18 10:00:00 CST 2012",100.0000,100.0000,-0.5930,-0.5930,99.4070,2.9000,96.5070,1,0,0,0
"Wed Jan 18 11:00:00 CST 2012",100.0000,100.0000,-0.5844,-0.5844,99.4156,2.9000,96.5156,1,0,0,0
"Wed Jan 18 12:00:00 CST 2012",100.0000,100.0000,-0.7081,-0.7081,99.2919,2.9000,96.3919,1,0,0,0
"Wed Jan 18 13:00:00 CST 2012",100.0000,100.0000,-0.6449,-0.6449,99.3551,2.9000,96.4551,1,0,0,0
"Wed Jan 18 14:00:00 CST 2012",100.0000,100.0000,-0.7081,-0.7081,99.2919,2.9000,96.3919,1,0,0,0
"Wed Jan 18 15:00:00 CST 2012",100.0000,100.0000,-0.8165,-0.8165,99.1835,2.9000,96.2835,1,0,0,0
"Wed Jan 18 16:00:00 CST 2012",100.0000,100.0000,-0.8313,-0.8313,99.1687,2.9000,96.2687,1,0,0,0
"Wed Jan 18 17:00:00 CST 2012",100.0000,100.0000,-0.7359,-0.7359,99.2641,2.9000,96.3641,1,0,0,0
"Wed Jan 18 18:00:00 CST 2012",100.0000,100.0000,-0.7766,-0.7766,99.2234,2.9000,96.3234,1,0,0,0
"Wed Jan 18 19:00:00 CST 2012",100.0000,100.0000,-0.7489,-0.7489,99.2511,2.9000,96.3511,1,0,0,0
"Wed Jan 18 20:00:00 CST 2012",100.0000,100.0000,-0.8079,-0.8079,99.1921,2.9000,96.2921,1,0,0,0
"Wed Jan 18 21:00:00 CST 2012",100.0000,100.0000,-0.8930,-0.8930,99.1070,2.9000,96.2070,1,0,0,0
"Wed Jan 18 22:00:00 CST 2012",100.0000,100.0000,-0.8896,-0.8896,99.1104,2.9000,96.2104,1,0,0,0
"Wed Jan 18 23:00:00 CST 2012",100.0000,100.0000,-0.8870,-0.8870,99.1130,2.9000,96.2130,1,0,0,0
"Thu Jan 19 0:00:00 CST 2012",100.0000,100.0000,-0.8530,-0.8530,99.1470,2.9000,96.2470,1,0,0,0
"Thu Jan 19 1:00:00 CST 2012",100.0000,100.0000,-0.8548,-0.8548,99.1452,2.9000,96.2452,1,0,0,0
"Thu Jan 19 2:00:00 CST 2012",100.0000,100.0000,-0.8417,-0.8417,99.1583,2.9000,96.2583,1,0,0,0
"Thu Jan 19 3:00:00 CST 2012",100.0000,100.0000,-0.9758,-0.9758,99.0242,2.9000,96.1242,1,0,0,0
"Thu Jan 19 4:00:00 CST 2012",100.0000,100.0000,-0.9078,-0.9078,99.0922,2.9000,96.1922,1,0,0,0
"Thu Jan 19 5:00:00 CST 2012",100.0000,100.0000,-1.0037,-1.0037,98.9963,2.9000,96.0963,1,0,0,0
"Thu Jan 19 6:00:00 CST 2012",100.0000,100.0000,-0.9732,-0.9732,99.0268,2.9000,96.1268,1,0,0,0
"Thu Jan 19 7:00:00 CST 2012",100.0000,100.0000,-1.0857,-1.0857,98.9143,2.9000,96.0143,1,0,0,0
"Thu Jan 19 8:00:00 CST 2012",100.0000,100.0000,-1.1181,-1.1181,98.8819,2.9000,95.9819,1,0,0,0
"Thu Jan 19 9:00:00 CST 2012",100.0000,100.0000,-1.0989,-1.0989,98.9011,2.9000,96.0011,1,0,0,0
"Thu Jan 19 10:00:00 CST 2012",100.0000,100.0000,-1.0054,-1.0054,98.9946,2.9000,96.0946,1,0,0,0
"Thu Jan 19 11:00:00 CST 2012",100.0000,100.0000,-0.9644,-0.9644,99.0356,2.9000,96.1356,1,0,0,0
"Thu Jan 19 12:00:00 CST 2012",100.0000,100.0000,-0.8756,-0.8756,99.1244,2.9000,96.2244,1,0,0,0
"Thu Jan 19 13:00:00 CST 2012",100.0000,100.0000,-0.8617,-0.8617,99.1383,2.9000,96.2383,1,0,0,0
"Thu Jan 19 14:00:00 CST 2012",100.0000,100.0000,-0.7853,-0.7853,99.2147,2.9000,96.3147,1,0,0,0
"Thu Jan 19 15:00:00 CST 2012",100.0000,100.0000,-0.8053,-0.8053,99.1947,2.9000,96.2947,1,0,0,0
"Thu Jan 19 16:00:00 CST 2012",100.0000,100.0000,-0.8643,-0.8643,99.1357,2.9000,96.2357,1,0,0,0
"Thu Jan 19 17:00:00 CST 2012",100.0000,100.0000,-0.8139,-0.8139,99.1861,2.9000,96.2861,1,0,0,0
"Thu Jan 19 18:00:00 CST 2012",100.0000,100.0000,-0.7636,-0.7636,99.2364,2.9000,96.3364,1,0,0,0
"Thu Jan 19 19:00:00 CST 2012",100.0000,100.0000,-0.7454,-0.7454,99.2546,2.9000,96.3546,1,0,0,0
"Thu Jan 19 20:00:00 CST 2012",100.0000,100.0000,-0.7012,-0.7012,99.2988,2.9000,96.3988,1,0,0,0
"Thu Jan 19 21:00:00 CST 2012",100.0000,100.0000,-0.6839,-0.6839,99.3161,2.9000,96.4161,1,0,0,0
"Thu Jan 19 22:00:00 CST 2012",100.0000,100.0000,-0.6190,-0.6190,99.3810,2.9000,96.4810,1,0,0,0
"Thu Jan 19 23:00:00 CST 2012",100.0000,100.0000,-0.6112,-0.6112,99.3888,2.9000,96.4888,1,0,0,0
"Fri Jan 20 0:00:00 CST 2012",100.0000,100.0000,-0.6000,-0.6000,99.4000,2.9000,96.5000,1,0,0,0
"Fri Jan 20 1:00:00 CST 2012",100.0000,100.0000,-0.6579,-0.6579,99.3421,2.9000,96.4421,1,0,0,0
"Fri Jan 20 2:00:00 CST 2012",100.0000,100.0000,-0.6536,-0.6536,99.3464,2.9000,96.4464,1,0,0,0
"Fri Jan 20 3:00:00 CST 2012",100.0000,100.0000,-0.4972,-0.4972,99.5028,2.9000,96.6028,1,0,0,0
"Fri Jan 20 4:00:00 CST 2012",100.0000,100.0000,-0.4964,-0.4964,99.5036,2.9000,96.6036,1,0,0,0
"Fri Jan 20 5:00:00 CST 2012",100.0000,100.0000,-0.6008,-0.6008,99.3992,2.9000,96.4992,1,0,0,0
"Fri Jan 20 6:00:00 CST 2012",100.0000,100.0000,-0.6821,-0.6821,99.3179,2.9000,96.4179,1,0,0,0
"Fri Jan 20 7:00:00 CST 2012",100.0000,100.0000,-0.6458,-0.6458,99.3542,2.9000,96.4542,1,0,0,0
"Fri Jan 20 8:00:00 CST 2012",100.0000,100.0000,-0.5291,-0.5291,99.4709,2.9000,96.5709,1,0,0,0
"Fri Jan 20 9:00:00 CST 2012",100.0000,100.0000,-0.5809,-0.5809,99.4191,2.9000,96.5191,1,0,0,0
"Fri Jan 20 10:00:00 CST 2012",100.0000,100.0000,-0.5645,-0.5645,99.4355,2.9000,96.5355,1,0,0,0
"Fri Jan 20 11:00:00 CST 2012",100.0000,100.0000,-0.5559,-0.5559,99.4441,2.9000,96.5441,1,0,0,0
"Fri Jan 20 12:00:00 CST 2012",100.0000,100.0000,-0.5991,-0.5991,99.4009,2.9000,96.5009,1,0,0,0
"Fri Jan 20 13:00:00 CST 2012",100.0000,100.0000,-0.6147,-0.6147,99.3853,2.9000,96.4853,1,0,0,0
"Fri Jan 20 14:00:00 CST 2012",100.0000,100.0000,-0.5844,-0.5844,99.4156,2.9000,96.5156,1,0,0,0
"Fri Jan 20 15:00:00 CST 2012",100.0000,100.0000,-0.6761,-0.6761,99.3239,2.9000,96.4239,1,0,0,0
"Fri Jan 20 16:00:00 CST 2012",100.0000,100.0000,-0.6726,-0.6726,99.3274,2.9000,96.4274,1,0,0,0
"Sat Jan 21 13:00:00 CST 2012",100.0000,100.0000,-0.6726,-0.6726,99.3274,2.9000,96.4274,1,0,0,0
"Sun Jan 22 10:00:00 CST 2012",100.0000,100.0000,-0.6726,-0.6726,99.3274,2.9000,96.4274,1,0,0,0
"Sun Jan 22 11:00:00 CST 2012",100.0000,100.0000,-0.6761,-0.6761,99.3239,2.9000,96.4239,1,0,0,0
"Sun Jan 22 12:00:00 CST 2012",100.0000,100.0000,-0.6674,-0.6674,99.3326,2.9000,96.4326,1,0,0,0
"Sun Jan 22 13:00:00 CST 2012",100.0000,100.0000,-0.5723,-0.5723,99.4277,2.9000,96.5277,1,0,0,0
"Sun Jan 22 14:00:00 CST 2012",100.0000,100.0000,-0.5689,-0.5689,99.4311,2.9000,96.5311,1,0,0,0
"Sun Jan 22 15:00:00 CST 2012",100.0000,100.0000,-0.5697,-0.5697,99.4303,2.9000,96.5303,1,0,0,0
"Sun Jan 22 16:00:00 CST 2012",100.0000,100.0000,-0.5706,-0.5706,99.4294,2.9000,96.5294,1,0,0,0
"Sun Jan 22 17:00:00 CST 2012",100.0000,100.0000,-0.4800,-0.4800,99.5200,2.9000,96.6200,1,0,0,0
"Sun Jan 22 18:00:00 CST 2012",100.0000,100.0000,-0.4895,-0.4895,99.5105,2.9000,96.6105,1,0,0,0
"Sun Jan 22 19:00:00 CST 2012",100.0000,100.0000,-0.5128,-0.5128,99.4872,2.9000,96.5872,1,0,0,0
"Sun Jan 22 20:00:00 CST 2012",100.0000,100.0000,-0.5240,-0.5240,99.4760,2.9000,96.5760,1,0,0,0
"Sun Jan 22 21:00:00 CST 2012",100.0000,100.0000,-0.5291,-0.5291,99.4709,2.9000,96.5709,1,0,0,0
"Sun Jan 22 22:00:00 CST 2012",100.0000,100.0000,-0.5818,-0.5818,99.4182,2.9000,96.5182,1,0,0,0
"Sun Jan 22 23:00:00 CST 2012",100.0000,100.0000,-0.6406,-0.6406,99.3594,2.9000,96.4594,1,0,0,0
"Mon Jan 23 0:00:00 CST 2012",100.0000,100.0000,-0.6570,-0.6570,99.3430,2.9000,96.4430,1,0,0,0
"Mon Jan 23 1:00:00 CST 2012",100.0000,100.0000,-0.6856,-0.6856,99.3144,2.9000,96.4144,1,0,0,0
"Mon Jan 23 2:00:00 CST 2012",100.0000,100.0000,-0.6856,-0.6856,99.3144,2.9000,96.4144,1,0,0,0
"Mon Jan 23 3:00:00 CST 2012",100.0000,100.0000,-0.7133,-0.7133,99.2867,2.9000,96.3867,1,0,0,0
"Mon Jan 23 4:00:00 CST 2012",100.0000,100.0000,-0.7177,-0.7177,99.2823,2.9000,96.3823,1,0,0,0
"Mon Jan 23 5:00:00 CST 2012",100.0000,100.0000,-0.8504,-0.8504,99.1496,2.9000,96.2496,1,0,0,0
"Mon Jan 23 6:00:00 CST 2012",100.0000,100.0000,-0.9880,-0.9880,99.0120,2.9000,96.1120,1,0,0,0
"Mon Jan 23 7:00:00 CST 2012",100.0000,100.0000,-1.0325,-1.0325,98.9675,2.9000,96.0675,1,0,0,0
"Mon Jan 23 8:00:00 CST 2012",100.0000,100.0000,-1.0709,-1.0709,98.9291,2.9000,96.0291,1,0,0,0
"Mon Jan 23 9:00:00 CST 2012",100.0000,100.0000,-1.2933,-1.2933,98.7067,2.9000,95.8067,1,0,0,0
"Mon Jan 23 10:00:00 CST 2012",100.0000,100.0000,-1.2223,-1.2223,98.7777,2.9000,95.8777,1,0,0,0
"Mon Jan 23 11:00:00 CST 2012",100.0000,100.0000,-1.0962,-1.0962,98.9038,2.9000,96.0038,1,0,0,0
"Mon Jan 23 12:00:00 CST 2012",100.0000,100.0000,-1.0316,-1.0316,98.9684,2.9000,96.0684,1,0,0,0
"Mon Jan 23 13:00:00 CST 2012",100.0000,100.0000,-1.0569,-1.0569,98.9431,2.9000,96.0431,1,0,0,0
"Mon Jan 23 14:00:00 CST 2012",100.0000,100.0000,-1.0884,-1.0884,98.9116,2.9000,96.0116,1,0,0,0
"Mon Jan 23 15:00:00 CST 2012",100.0000,100.0000,-1.1522,-1.1522,98.8478,2.9000,95.9478,1,0,0,0
"Mon Jan 23 16:00:00 CST 2012",100.0000,100.0000,-1.0674,-1.0674,98.9326,2.9000,96.0326,1,0,0,0
"Mon Jan 23 17:00:00 CST 2012",100.0000,100.0000,-1.0744,-1.0744,98.9256,2.9000,96.0256,1,0,0,0
"Mon Jan 23 18:00:00 CST 2012",100.0000,100.0000,-1.1338,-1.1338,98.8662,2.9000,95.9662,1,0,0,0
