date,perfectBalance,balance
"Sun Oct 21 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Mon Oct 22 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Tue Oct 23 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Wed Oct 24 11:00:00 CDT 2007",160.97207915299,121.60519656685
"Thu Oct 25 11:00:00 CDT 2007",163.14889228163,118.46144117551
"Fri Oct 26 11:00:00 CDT 2007",163.14889228163,118.46144117551
"Sun Oct 28 12:00:00 CDT 2007",163.14889228163,118.46144117551
"Mon Oct 29 12:00:00 CDT 2007",163.14889228163,118.46144117551
"Tue Oct 30 12:00:00 CDT 2007",163.14889228163,118.46144117551
"Wed Oct 31 12:00:00 CDT 2007",163.14889228163,118.46144117551
"Thu Nov 1 12:00:00 CDT 2007",163.93971543706,115.43830874766
"Fri Nov 2 12:00:00 CDT 2007",163.93971543706,115.43830874766
"Sun Nov 4 11:00:00 CST 2007",163.93971543706,115.43830874766
"Mon Nov 5 11:00:00 CST 2007",163.93971543706,115.43830874766
"Tue Nov 6 11:00:00 CST 2007",163.93971543706,115.43830874766
"Wed Nov 7 11:00:00 CST 2007",168.85942726763,120.32581878172
"Thu Nov 8 11:00:00 CST 2007",168.85942726763,120.32581878172
"Fri Nov 9 11:00:00 CST 2007",168.81962929221,117.28575433945
"Sun Nov 11 12:00:00 CST 2007",168.81962929221,117.28575433945
"Mon Nov 12 12:00:00 CST 2007",168.81962929221,117.28575433945
"Tue Nov 13 12:00:00 CST 2007",168.81962929221,117.28575433945
"Wed Nov 14 12:00:00 CST 2007",168.81962929221,117.28575433945
"Thu Nov 15 12:00:00 CST 2007",168.81962929221,117.28575433945
"Fri Nov 16 12:00:00 CST 2007",168.81962929221,117.28575433945
"Sun Nov 18 11:00:00 CST 2007",168.81962929221,117.28575433945
"Mon Nov 19 11:00:00 CST 2007",168.81962929221,117.28575433945
"Tue Nov 20 11:00:00 CST 2007",168.81962929221,117.28575433945
"Wed Nov 21 11:00:00 CST 2007",168.81962929221,117.28575433945
"Thu Nov 22 11:00:00 CST 2007",168.81962929221,117.28575433945
"Fri Nov 23 11:00:00 CST 2007",168.81962929221,117.28575433945
"Sun Nov 25 11:00:00 CST 2007",168.81962929221,117.28575433945
"Mon Nov 26 11:00:00 CST 2007",168.81962929221,117.28575433945
"Tue Nov 27 11:00:00 CST 2007",168.81962929221,117.28575433945
"Wed Nov 28 11:00:00 CST 2007",173.43416772837,121.7691185447
"Thu Nov 29 11:00:00 CST 2007",173.43416772837,121.7691185447
"Fri Nov 30 11:00:00 CST 2007",173.43416772837,121.7691185447
"Sat Dec 1 11:00:00 CST 2007",173.43416772837,121.7691185447
"Sun Dec 2 12:00:00 CST 2007",173.43416772837,121.7691185447
"Mon Dec 3 12:00:00 CST 2007",173.43416772837,121.7691185447
"Tue Dec 4 12:00:00 CST 2007",173.73028261877,118.68782078202
"Wed Dec 5 12:00:00 CST 2007",173.73028261877,118.68782078202
"Thu Dec 6 12:00:00 CST 2007",173.73028261877,118.68782078202
"Fri Dec 7 12:00:00 CST 2007",173.73028261877,118.68782078202
"Sun Dec 9 12:00:00 CST 2007",173.73028261877,118.68782078202
"Mon Dec 10 12:00:00 CST 2007",173.73028261877,118.68782078202
"Tue Dec 11 12:00:00 CST 2007",173.73028261877,118.68782078202
"Wed Dec 12 12:00:00 CST 2007",173.73028261877,118.68782078202
"Thu Dec 13 12:00:00 CST 2007",173.73028261877,118.68782078202
"Fri Dec 14 12:00:00 CST 2007",173.73028261877,118.68782078202
"Sun Dec 16 12:00:00 CST 2007",173.73028261877,118.68782078202
"Mon Dec 17 12:00:00 CST 2007",173.73028261877,118.68782078202
"Tue Dec 18 12:00:00 CST 2007",173.73028261877,118.68782078202
"Wed Dec 19 12:00:00 CST 2007",173.73028261877,118.68782078202
"Thu Dec 20 12:00:00 CST 2007",173.73028261877,118.68782078202
"Fri Dec 21 12:00:00 CST 2007",178.84889266517,123.76659166977
"Sun Dec 23 12:00:00 CST 2007",178.84889266517,123.76659166977
"Mon Dec 24 12:00:00 CST 2007",178.84889266517,123.76659166977
"Tue Dec 25 14:00:00 CST 2007",178.84889266517,123.76659166977
"Wed Dec 26 14:00:00 CST 2007",178.84889266517,123.76659166977
"Thu Dec 27 14:00:00 CST 2007",178.84889266517,123.76659166977
"Fri Dec 28 14:00:00 CST 2007",178.84889266517,123.76659166977
"Sun Dec 30 12:00:00 CST 2007",178.84889266517,123.76659166977
"Mon Dec 31 12:00:00 CST 2007",178.84889266517,123.76659166977
"Tue Jan 1 12:00:00 CST 2008",178.84889266517,123.76659166977
"Wed Jan 2 12:00:00 CST 2008",178.84889266517,123.76659166977
"Thu Jan 3 12:00:00 CST 2008",178.84889266517,123.76659166977
"Fri Jan 4 12:00:00 CST 2008",183.89828867043,128.58019293092
"Sun Jan 6 12:00:00 CST 2008",183.89828867043,128.58019293092
"Mon Jan 7 12:00:00 CST 2008",183.89828867043,128.58019293092
"Tue Jan 8 12:00:00 CST 2008",183.89828867043,128.58019293092
"Wed Jan 9 12:00:00 CST 2008",183.89828867043,128.58019293092
"Thu Jan 10 12:00:00 CST 2008",183.89828867043,128.58019293092
"Fri Jan 11 12:00:00 CST 2008",183.89828867043,128.58019293092
"Sun Jan 13 12:00:00 CST 2008",183.89828867043,128.58019293092
"Mon Jan 14 12:00:00 CST 2008",183.89828867043,128.58019293092
"Tue Jan 15 12:00:00 CST 2008",183.89828867043,128.58019293092
"Wed Jan 16 12:00:00 CST 2008",188.96754504789,133.60558107661
"Thu Jan 17 12:00:00 CST 2008",188.96754504789,133.60558107661
"Fri Jan 18 12:00:00 CST 2008",188.96754504789,133.60558107661
"Sun Jan 20 12:00:00 CST 2008",188.96754504789,133.60558107661
"Mon Jan 21 12:00:00 CST 2008",188.96754504789,133.60558107661
"Tue Jan 22 12:00:00 CST 2008",188.96754504789,133.60558107661
"Wed Jan 23 12:00:00 CST 2008",188.96754504789,133.60558107661
